Latitude (decimal degrees):	51.437
Longitude (decimal degrees):	7.120
Elevation (m):	110
Radiation database:	PVGIS-SARAH3


Slope: 36 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230815:0710,48.54,75.78,25.74,20.46,2.97,0.0
20230815:0810,175.57,229.56,34.69,20.99,2.97,0.0
20230815:0910,467.54,592.12,42.71,21.88,2.55,0.0
20230815:1010,694.69,907.82,48.95,22.7,2.28,0.0
20230815:1110,483.78,620.01,52.34,23.37,2.55,0.0
20230815:1210,600.8,779.18,52.02,23.76,2.55,0.0
20230815:1310,455.43,583.78,48.07,23.72,2.41,0.0
20230815:1410,276.74,357.49,41.46,23.83,2.07,0.0
20230815:1510,270.56,349.31,33.24,23.38,1.86,0.0
20230815:1610,252.26,335.43,24.19,23.16,1.66,0.0
20230815:1710,88.39,151.45,14.86,22.77,1.52,0.0
20230815:1810,14.68,31.31,5.66,22.06,1.38,0.0
20230815:1910,0.0,0.0,0.0,21.3,0.9,0.0
20230815:2010,0.0,0.0,0.0,20.09,0.83,0.0
20230815:2110,0.0,0.0,0.0,18.8,1.1,0.0
20230815:2210,0.0,0.0,0.0,17.92,1.31,0.0
20230815:2310,0.0,0.0,0.0,17.6,1.45,0.0
20230816:0010,0.0,0.0,0.0,17.2,1.45,0.0
20230816:0110,0.0,0.0,0.0,17.08,1.52,0.0
20230816:0210,0.0,0.0,0.0,16.7,1.72,0.0
20230816:0310,0.0,0.0,0.0,16.68,1.79,0.0
20230816:0410,0.0,0.0,0.0,16.6,1.86,0.0
20230816:0510,9.77,23.48,6.97,16.56,1.93,0.0
20230816:0610,87.77,126.98,16.22,17.3,1.93,0.0
20230816:0710,133.83,177.72,25.53,17.71,2.34,0.0
20230816:0810,193.0,248.06,34.47,18.43,2.28,0.0
20230816:0910,169.66,221.24,42.46,19.14,2.41,0.0
20230816:1010,79.48,113.67,48.68,19.93,2.69,0.0
20230816:1110,76.96,110.9,52.04,20.69,3.24,0.0
20230816:1210,163.81,216.25,51.7,21.56,3.17,0.0
20230816:1310,179.85,235.66,47.77,21.73,3.24,0.0
20230816:1410,286.43,363.46,41.17,21.51,3.17,0.0
20230816:1510,239.73,306.46,32.96,20.77,2.62,0.0
20230816:1610,165.87,219.71,23.91,20.58,2.76,0.0
20230816:1710,64.71,98.35,14.59,20.41,2.83,0.0
20230816:1810,5.28,16.53,5.38,19.75,3.24,0.0
20230816:1910,0.0,0.0,0.0,19.94,3.59,0.0
20230816:2010,0.0,0.0,0.0,19.56,3.66,0.0
20230816:2110,0.0,0.0,0.0,19.12,3.03,0.0
20230816:2210,0.0,0.0,0.0,18.42,2.48,0.0
20230816:2310,0.0,0.0,0.0,17.66,2.62,0.0
20230817:0010,0.0,0.0,0.0,17.42,2.9,0.0
20230817:0110,0.0,0.0,0.0,17.12,2.97,0.0
20230817:0210,0.0,0.0,0.0,16.89,2.97,0.0
20230817:0310,0.0,0.0,0.0,16.76,2.69,0.0
20230817:0410,0.0,0.0,0.0,16.58,2.55,0.0
20230817:0510,9.78,23.48,6.75,16.46,2.48,0.0
20230817:0610,67.82,99.51,16.01,16.48,2.28,0.0
20230817:0710,83.76,117.56,25.31,17.29,2.76,0.0
20230817:0810,108.44,147.87,34.24,18.63,2.34,0.0
20230817:0910,126.12,170.04,42.22,19.9,2.0,0.0
20230817:1010,132.78,178.36,48.4,20.55,2.41,0.0
20230817:1110,193.94,252.36,51.73,21.24,2.97,0.0
20230817:1210,124.57,169.12,51.38,21.64,2.9,0.0
20230817:1310,93.75,132.15,47.45,22.06,2.55,0.0
20230817:1410,73.43,107.2,40.87,21.91,2.76,0.0
20230817:1510,241.77,309.92,32.67,21.72,2.9,0.0
20230817:1610,152.0,203.35,23.64,21.43,2.97,0.0
20230817:1710,53.12,82.76,14.31,20.96,2.9,0.0
20230817:1810,7.9,20.87,5.1,20.28,2.9,0.0
20230817:1910,0.0,0.0,0.0,18.7,3.1,0.0
20230817:2010,0.0,0.0,0.0,18.13,2.83,0.0
20230817:2110,0.0,0.0,0.0,17.8,2.62,0.0
20230817:2210,0.0,0.0,0.0,17.26,2.55,0.0
20230817:2310,0.0,0.0,0.0,16.85,2.48,0.0
20230818:0010,0.0,0.0,0.0,16.62,2.34,0.0
20230818:0110,0.0,0.0,0.0,16.44,2.28,0.0
20230818:0210,0.0,0.0,0.0,16.26,2.21,0.0
20230818:0310,0.0,0.0,0.0,16.05,2.14,0.0
20230818:0410,0.0,0.0,0.0,15.82,2.14,0.0
20230818:0510,5.41,16.53,6.53,15.79,2.14,0.0
20230818:0610,46.14,71.94,15.8,16.9,2.28,0.0
20230818:0710,107.02,146.16,25.1,18.66,2.76,0.0
20230818:0810,194.81,252.03,34.02,20.61,3.03,0.0
20230818:0910,305.65,389.45,41.96,22.37,2.62,0.0
20230818:1010,644.6,843.87,48.11,24.03,2.21,0.0
20230818:1110,740.58,994.7,51.41,25.07,2.0,0.0
20230818:1210,740.95,1001.5,51.05,25.68,1.86,0.0
20230818:1310,661.75,886.27,47.13,26.44,1.72,0.0
20230818:1410,546.07,721.15,40.57,26.74,1.52,0.0
20230818:1510,424.01,555.9,32.38,26.92,1.45,0.0
20230818:1610,241.87,329.1,23.35,26.86,1.31,0.0
20230818:1710,81.83,146.05,14.03,26.52,0.76,0.0
20230818:1810,8.18,21.74,4.82,25.66,1.24,0.0
20230818:1910,0.0,0.0,0.0,24.12,1.93,0.0
20230818:2010,0.0,0.0,0.0,22.92,2.07,0.0
20230818:2110,0.0,0.0,0.0,22.17,2.14,0.0
20230818:2210,0.0,0.0,0.0,21.66,2.28,0.0
20230818:2310,0.0,0.0,0.0,21.53,2.55,0.0
20230819:0010,0.0,0.0,0.0,21.61,2.83,0.0
20230819:0110,0.0,0.0,0.0,21.69,3.03,0.0
20230819:0210,0.0,0.0,0.0,21.68,2.97,0.0
20230819:0310,0.0,0.0,0.0,21.58,2.97,0.0
20230819:0410,0.0,0.0,0.0,21.45,2.97,0.0
20230819:0510,0.11,6.09,6.32,21.41,2.9,0.0
20230819:0610,71.6,107.35,15.58,22.03,2.69,0.0
20230819:0710,103.79,145.51,24.88,23.89,3.03,0.0
20230819:0810,182.26,241.74,33.79,25.07,3.17,0.0
20230819:0910,247.01,322.45,41.71,26.15,3.38,0.0
20230819:1010,268.2,350.53,47.83,26.91,3.24,0.0
20230819:1110,389.11,504.93,51.1,27.45,3.24,0.0
20230819:1210,377.98,490.05,50.73,27.73,3.66,0.0
20230819:1310,87.56,127.53,46.81,27.81,3.66,0.0
20230819:1410,90.88,131.23,40.26,27.03,3.66,0.0
20230819:1510,33.7,58.22,32.09,26.33,3.03,0.0
20230819:1610,106.73,150.62,23.07,25.56,2.48,0.0
20230819:1710,78.53,136.59,13.74,25.31,2.48,0.0
20230819:1810,8.78,22.61,4.53,24.53,1.93,0.0
20230819:1910,0.0,0.0,0.0,22.41,1.1,0.0
20230819:2010,0.0,0.0,0.0,21.18,0.9,0.0
20230819:2110,0.0,0.0,0.0,19.9,1.38,0.0
20230819:2210,0.0,0.0,0.0,19.4,1.59,0.0
20230819:2310,0.0,0.0,0.0,19.36,1.72,0.0
20230820:0010,0.0,0.0,0.0,19.73,1.79,0.0
20230820:0110,0.0,0.0,0.0,19.83,1.86,0.0
20230820:0210,0.0,0.0,0.0,19.77,1.59,0.0
20230820:0310,0.0,0.0,0.0,19.74,1.17,0.0
20230820:0410,0.0,0.0,0.0,19.68,0.83,0.0
20230820:0510,14.27,30.44,6.1,19.65,0.69,0.0
20230820:0610,102.76,156.22,15.37,20.06,1.03,0.0
20230820:0710,294.8,387.62,24.67,21.06,0.34,0.0
20230820:0810,427.46,556.78,33.56,22.57,0.21,0.0
20230820:0910,474.32,619.65,41.45,23.61,0.69,0.0
20230820:1010,388.61,502.99,47.54,24.26,1.45,0.0
20230820:1110,462.54,598.68,50.78,24.69,2.07,0.0
20230820:1210,473.82,614.23,50.39,24.87,2.07,0.0
20230820:1310,479.09,622.66,46.49,25.3,1.93,0.0
20230820:1410,435.91,563.84,39.95,25.31,1.93,0.0
20230820:1510,416.8,538.17,31.79,25.24,2.14,0.0
20230820:1610,255.66,343.59,22.78,24.97,2.28,0.0
20230820:1710,77.81,134.18,13.45,24.28,2.0,0.0
20230820:1810,8.84,22.61,4.23,23.44,1.93,0.0
20230820:1910,0.0,0.0,0.0,22.33,2.55,0.0
20230820:2010,0.0,0.0,0.0,21.43,2.55,0.0
20230820:2110,0.0,0.0,0.0,20.61,2.55,0.0
20230820:2210,0.0,0.0,0.0,20.01,2.28,0.0
20230820:2310,0.0,0.0,0.0,19.63,1.93,0.0
20230821:0010,0.0,0.0,0.0,19.13,1.79,0.0
20230821:0110,0.0,0.0,0.0,18.66,1.79,0.0
20230821:0210,0.0,0.0,0.0,18.29,1.86,0.0
20230821:0310,0.0,0.0,0.0,18.09,1.93,0.0
20230821:0410,0.0,0.0,0.0,17.66,2.07,0.0
20230821:0510,9.71,23.48,5.88,17.61,2.07,0.0
20230821:0610,106.58,162.11,15.16,18.42,1.93,0.0
20230821:0710,253.21,329.69,24.45,20.15,0.9,0.0
20230821:0810,427.45,546.09,33.32,21.51,1.24,0.0
20230821:0910,609.87,790.46,41.2,22.47,1.79,0.0
20230821:1010,693.91,916.38,47.25,23.51,1.93,0.0
20230821:1110,702.58,934.44,50.46,23.9,1.86,0.0
20230821:1210,705.25,945.78,50.06,24.39,1.59,0.0
20230821:1310,653.1,869.16,46.16,24.77,1.52,0.0
20230821:1410,519.91,674.28,39.64,24.95,2.0,0.0
20230821:1510,415.96,535.77,31.49,24.85,2.21,0.0
20230821:1610,205.19,275.57,22.48,24.38,2.07,0.0
20230821:1710,71.71,116.37,13.16,23.79,1.72,0.0
20230821:1810,7.24,20.0,3.94,22.79,1.52,0.0
20230821:1910,0.0,0.0,0.0,21.38,1.93,0.0
20230821:2010,0.0,0.0,0.0,20.28,1.86,0.0
20230821:2110,0.0,0.0,0.0,19.08,1.66,0.0
20230821:2210,0.0,0.0,0.0,17.92,1.59,0.0
20230821:2310,0.0,0.0,0.0,17.3,1.31,0.0
20230822:0010,0.0,0.0,0.0,17.19,1.1,0.0
20230822:0110,0.0,0.0,0.0,17.23,0.97,0.0
20230822:0210,0.0,0.0,0.0,17.69,0.69,0.0
20230822:0310,0.0,0.0,0.0,17.49,0.83,0.0
20230822:0410,0.0,0.0,0.0,17.15,0.83,0.0
20230822:0510,8.59,21.74,5.66,17.34,0.69,0.0
20230822:0610,108.76,170.39,14.94,17.92,0.28,0.0
20230822:0710,270.17,352.1,24.23,19.58,0.41,0.0
20230822:0810,451.91,580.12,33.09,21.2,0.83,0.0
20230822:0910,289.36,372.3,40.94,22.29,1.24,0.0
20230822:1010,253.75,329.22,46.95,23.08,1.59,0.0
20230822:1110,285.19,368.17,50.13,23.49,2.07,0.0
20230822:1210,348.12,447.02,49.72,23.66,2.21,0.0
20230822:1310,372.08,476.03,45.83,23.74,2.48,0.0
20230822:1410,226.88,295.26,39.32,23.87,2.62,0.0
20230822:1510,244.97,317.34,31.18,23.9,2.55,0.0
20230822:1610,236.1,315.52,22.18,23.67,2.41,0.0
20230822:1710,55.29,87.86,12.86,23.09,1.93,0.0
20230822:1810,6.22,18.27,3.64,22.02,1.59,0.0
20230822:1910,0.0,0.0,0.0,20.3,1.45,0.0
20230822:2010,0.0,0.0,0.0,18.65,1.31,0.0
20230822:2110,0.0,0.0,0.0,18.5,0.97,0.0
20230822:2210,0.0,0.0,0.0,19.04,0.69,0.0
20230822:2310,0.0,0.0,0.0,18.55,0.55,0.0
20230823:0010,0.0,0.0,0.0,18.02,0.48,0.0
20230823:0110,0.0,0.0,0.0,17.51,0.48,0.0
20230823:0210,0.0,0.0,0.0,17.01,0.34,0.0
20230823:0310,0.0,0.0,0.0,16.54,0.69,0.0
20230823:0410,0.0,0.0,0.0,14.65,1.17,0.0
20230823:0510,13.52,28.7,5.44,13.66,1.38,0.0
20230823:0610,108.97,167.35,14.72,15.53,0.69,0.0
20230823:0710,297.41,384.35,24.01,18.32,0.76,0.0
20230823:0810,475.15,605.9,32.85,20.07,1.03,0.0
20230823:0910,607.59,785.86,40.67,21.32,1.52,0.0
20230823:1010,701.91,917.95,46.66,22.38,2.21,0.0
20230823:1110,682.58,893.36,49.8,23.01,2.34,0.0
20230823:1210,733.4,973.91,49.38,23.5,2.07,0.0
20230823:1310,690.87,912.12,45.49,23.87,2.0,0.0
20230823:1410,585.54,760.06,38.99,24.14,2.07,0.0
20230823:1510,452.58,582.71,30.87,24.17,2.07,0.0
20230823:1610,256.39,345.12,21.88,23.97,1.72,0.0
20230823:1710,71.88,129.13,12.56,23.52,1.03,0.0
20230823:1810,4.69,15.66,3.33,22.29,0.62,0.0
20230823:1910,0.0,0.0,0.0,21.15,0.97,0.0
20230823:2010,0.0,0.0,0.0,21.11,0.76,0.0
20230823:2110,0.0,0.0,0.0,19.68,1.03,0.0
20230823:2210,0.0,0.0,0.0,18.05,1.24,0.0
20230823:2310,0.0,0.0,0.0,17.29,1.17,0.0
20230824:0010,0.0,0.0,0.0,16.44,1.17,0.0
20230824:0110,0.0,0.0,0.0,15.51,1.31,0.0
20230824:0210,0.0,0.0,0.0,15.22,1.24,0.0
20230824:0310,0.0,0.0,0.0,15.01,1.24,0.0
20230824:0410,0.0,0.0,0.0,15.29,1.03,0.0
20230824:0510,2.95,12.18,5.21,15.53,1.38,0.0
20230824:0610,70.44,104.37,14.5,16.87,2.07,0.0
20230824:0710,294.28,379.54,23.78,19.86,2.14,0.0
20230824:0810,467.87,592.96,32.61,22.23,2.48,0.0
20230824:0910,503.69,641.45,40.41,23.7,3.03,0.0
20230824:1010,507.24,650.59,46.36,25.02,3.31,0.0
20230824:1110,457.04,588.91,49.47,25.69,3.03,0.0
20230824:1210,305.98,397.09,49.03,26.29,3.03,0.0
20230824:1310,96.19,137.7,45.15,26.45,2.62,0.0
20230824:1410,87.99,127.53,38.67,26.51,2.62,0.0
20230824:1510,32.28,56.37,30.56,26.33,2.0,0.0
20230824:1610,33.04,57.3,21.57,25.91,1.93,0.0
20230824:1710,3.16,12.94,12.26,24.11,1.52,0.0
20230824:1810,0.0,1.74,3.02,22.85,1.59,0.0
20230824:1910,0.0,0.0,0.0,21.29,2.21,0.0
20230824:2010,0.0,0.0,0.0,20.99,2.48,0.0
20230824:2110,0.0,0.0,0.0,20.96,2.69,0.0
20230824:2210,0.0,0.0,0.0,20.68,2.69,0.0
20230824:2310,0.0,0.0,0.0,20.21,2.41,0.0
20230825:0010,0.0,0.0,0.0,19.67,2.21,0.0
20230825:0110,0.0,0.0,0.0,19.45,2.07,0.0
20230825:0210,0.0,0.0,0.0,19.48,2.0,0.0
20230825:0310,0.0,0.0,0.0,19.54,2.07,0.0
20230825:0410,0.0,0.0,0.0,19.45,2.0,0.0
20230825:0510,3.8,13.92,4.99,19.36,1.93,0.0
20230825:0610,94.64,144.52,14.28,19.78,1.79,0.0
20230825:0710,34.2,57.3,23.56,19.55,3.45,0.0
20230825:0810,21.58,40.66,32.37,19.84,3.59,0.0
20230825:0910,222.65,284.72,40.14,20.05,3.03,0.0
20230825:1010,34.72,58.22,46.05,20.53,2.76,0.0
20230825:1110,37.47,61.92,49.14,21.08,2.55,0.0
20230825:1210,196.72,256.36,48.68,21.59,2.55,0.0
20230825:1310,151.8,201.98,44.8,21.25,2.14,0.0
20230825:1410,101.41,140.47,38.34,20.29,2.28,0.0
20230825:1510,342.91,430.81,30.24,20.0,2.48,0.0
20230825:1610,123.07,167.24,21.26,20.18,3.1,0.0
20230825:1710,39.41,64.94,11.95,20.32,3.72,0.0
20230825:1810,1.17,8.7,2.71,19.62,3.66,0.0
20230825:1910,0.0,0.0,0.0,18.92,2.69,0.0
20230825:2010,0.0,0.0,0.0,18.47,2.07,0.0
20230825:2110,0.0,0.0,0.0,18.02,2.0,0.0
20230825:2210,0.0,0.0,0.0,17.72,2.21,0.0
20230825:2310,0.0,0.0,0.0,17.47,2.76,0.0
20230826:0010,0.0,0.0,0.0,17.14,2.97,0.0
20230826:0110,0.0,0.0,0.0,16.61,3.66,0.0
20230826:0210,0.0,0.0,0.0,15.85,4.62,0.0
20230826:0310,0.0,0.0,0.0,14.82,4.34,0.0
20230826:0410,0.0,0.0,0.0,13.74,3.93,0.0
20230826:0510,11.17,25.22,4.76,12.83,3.59,0.0
20230826:0610,110.78,169.46,14.06,12.98,3.1,0.0
20230826:0710,315.05,391.75,23.33,14.2,4.0,0.0
20230826:0810,493.4,595.8,32.13,15.63,5.03,0.0
20230826:0910,585.68,712.04,39.87,16.81,5.31,0.0
20230826:1010,615.47,756.13,45.75,17.98,5.24,0.0
20230826:1110,734.36,916.77,48.8,18.49,4.83,0.0
20230826:1210,580.95,721.36,48.33,18.93,4.28,0.0
20230826:1310,309.22,386.52,44.45,19.49,4.0,0.0
20230826:1410,461.26,572.28,38.0,19.53,3.59,0.0
20230826:1510,349.19,435.35,29.92,19.5,3.45,0.0
20230826:1610,248.37,325.51,20.95,19.25,3.1,0.0
20230826:1710,57.05,91.43,11.63,18.7,2.0,0.0
20230826:1810,1.19,8.7,2.39,17.97,1.93,0.0
20230826:1910,0.0,0.0,0.0,17.4,2.07,0.0
20230826:2010,0.0,0.0,0.0,16.62,2.0,0.0
20230826:2110,0.0,0.0,0.0,16.15,1.72,0.0
20230826:2210,0.0,0.0,0.0,15.54,1.59,0.0
20230826:2310,0.0,0.0,0.0,14.88,1.66,0.0
20230827:0010,0.0,0.0,0.0,14.77,1.79,0.0
20230827:0110,0.0,0.0,0.0,14.48,2.0,0.0
20230827:0210,0.0,0.0,0.0,14.22,2.0,0.0
20230827:0310,0.0,0.0,0.0,14.27,1.93,0.0
20230827:0410,0.0,0.0,0.0,14.15,1.93,0.0
20230827:0510,0.0,3.48,4.54,13.76,1.79,0.0
20230827:0610,26.4,46.21,13.84,14.35,1.52,0.0
20230827:0710,234.85,296.84,23.1,15.24,2.55,0.0
20230827:0810,265.04,328.08,31.88,15.47,2.97,0.0
20230827:0910,263.99,327.32,39.6,15.55,3.03,0.0
20230827:1010,531.04,652.17,45.44,15.91,3.24,0.0
20230827:1110,556.06,690.0,48.46,17.17,3.1,0.0
20230827:1210,500.85,621.72,47.97,18.05,3.17,0.0
20230827:1310,380.96,472.08,44.1,18.68,3.66,0.0
20230827:1410,108.68,147.87,37.66,18.92,4.34,0.0
20230827:1510,43.39,68.39,29.59,17.49,4.76,0.0
20230827:1610,227.52,292.48,20.63,15.68,4.14,0.0
20230827:1710,64.62,108.92,11.32,15.11,2.83,0.0
20230827:1810,1.22,8.7,2.07,14.79,2.83,0.0
20230827:1910,0.0,0.0,0.0,15.19,2.97,0.0
20230827:2010,0.0,0.0,0.0,14.39,2.69,0.0
20230827:2110,0.0,0.0,0.0,14.09,2.48,0.0
20230827:2210,0.0,0.0,0.0,13.64,2.34,0.0
20230827:2310,0.0,0.0,0.0,13.16,2.21,0.0
20230828:0010,0.0,0.0,0.0,12.71,2.41,0.0
20230828:0110,0.0,0.0,0.0,12.36,2.28,0.0
20230828:0210,0.0,0.0,0.0,12.08,2.21,0.0
20230828:0310,0.0,0.0,0.0,11.79,2.07,0.0
20230828:0410,0.0,0.0,0.0,11.62,1.86,0.0
20230828:0510,8.89,21.74,4.31,11.47,1.66,0.0
20230828:0610,88.46,129.3,13.61,12.19,1.31,0.0
20230828:0710,293.7,367.79,22.87,13.7,2.07,0.0
20230828:0810,285.0,352.74,31.63,14.81,1.66,0.0
20230828:0910,471.93,587.3,39.32,15.91,1.31,0.0
20230828:1010,330.43,413.27,45.13,16.73,1.24,0.0
20230828:1110,448.88,565.07,48.12,17.5,1.17,0.0
20230828:1210,272.71,345.62,47.62,18.01,1.1,0.0
20230828:1310,279.31,353.77,43.75,18.48,1.24,0.0
20230828:1410,212.29,272.5,37.32,18.71,1.31,0.0
20230828:1510,219.56,280.7,29.26,18.6,1.45,0.0
20230828:1610,87.68,123.35,20.31,18.45,1.52,0.0
20230828:1710,37.61,62.22,11.0,17.89,1.03,0.0
20230828:1810,0.13,6.09,1.75,17.19,1.1,0.0
20230828:1910,0.0,0.0,0.0,15.66,1.79,0.0
20230828:2010,0.0,0.0,0.0,15.05,1.66,0.0
20230828:2110,0.0,0.0,0.0,14.61,1.66,0.0
20230828:2210,0.0,0.0,0.0,14.05,1.38,0.0
20230828:2310,0.0,0.0,0.0,13.19,1.03,0.0
20230829:0010,0.0,0.0,0.0,13.49,0.69,0.0
20230829:0110,0.0,0.0,0.0,12.99,0.76,0.0
20230829:0210,0.0,0.0,0.0,12.47,0.83,0.0
20230829:0310,0.0,0.0,0.0,11.92,0.9,0.0
20230829:0410,0.0,0.0,0.0,11.13,1.1,0.0
20230829:0510,1.68,9.57,4.08,11.27,1.1,0.0
20230829:0610,25.97,45.28,13.39,12.14,0.76,0.0
20230829:0710,112.29,150.13,22.64,13.75,0.62,0.0
20230829:0810,272.48,339.91,31.39,15.08,0.9,0.0
20230829:0910,209.82,266.35,39.04,16.21,1.52,0.0
20230829:1010,289.06,362.43,44.82,17.1,1.66,0.0
20230829:1110,521.34,657.13,47.77,17.3,1.45,0.0
20230829:1210,604.74,772.4,47.26,17.54,1.31,0.0
20230829:1310,545.84,693.36,43.39,18.07,1.24,0.0
20230829:1410,500.47,628.27,36.98,17.86,1.52,0.0
20230829:1510,234.47,297.31,28.93,17.73,1.52,0.0
20230829:1610,191.9,252.6,19.99,17.49,1.45,0.0
20230829:1710,44.94,73.05,10.68,17.16,0.76,0.0
20230829:1810,0.0,5.22,1.42,16.51,0.69,0.0
20230829:1910,0.0,0.0,0.0,15.38,1.59,0.0
20230829:2010,0.0,0.0,0.0,14.66,1.38,0.0
20230829:2110,0.0,0.0,0.0,13.75,1.52,0.0
20230829:2210,0.0,0.0,0.0,13.42,1.59,0.0
20230829:2310,0.0,0.0,0.0,13.41,1.59,0.0
20230830:0010,0.0,0.0,0.0,13.24,1.66,0.0
20230830:0110,0.0,0.0,0.0,12.75,1.86,0.0
20230830:0210,0.0,0.0,0.0,12.57,1.86,0.0
20230830:0310,0.0,0.0,0.0,12.66,1.86,0.0
20230830:0410,0.0,0.0,0.0,12.14,2.0,0.0
20230830:0510,5.54,16.53,3.85,11.83,2.07,0.0
20230830:0610,103.21,157.33,13.16,12.62,2.07,0.0
20230830:0710,269.42,337.28,22.41,14.42,3.1,0.0
20230830:0810,447.45,544.47,31.14,15.85,3.79,0.0
20230830:0910,307.21,377.95,38.77,16.72,4.41,0.0
20230830:1010,119.96,159.88,44.5,17.03,4.69,0.0
20230830:1110,37.65,60.99,47.42,16.76,4.9,0.0
20230830:1210,49.02,74.86,46.89,15.75,4.48,0.0
20230830:1310,73.7,104.43,43.03,15.41,4.97,0.0
20230830:1410,87.65,121.06,36.63,15.43,3.86,0.0
20230830:1510,24.86,44.36,28.6,15.63,3.86,0.0
20230830:1610,186.37,240.5,19.66,14.69,4.41,0.0
20230830:1710,51.46,83.74,10.35,14.53,3.66,0.0
20230830:1810,0.0,0.0,0.0,13.78,3.31,0.0
20230830:1910,0.0,0.0,0.0,12.9,2.9,0.0
20230830:2010,0.0,0.0,0.0,12.29,2.55,0.0
20230830:2110,0.0,0.0,0.0,12.06,2.62,0.0
20230830:2210,0.0,0.0,0.0,11.76,2.76,0.0
20230830:2310,0.0,0.0,0.0,11.42,2.76,0.0
20230831:0010,0.0,0.0,0.0,11.16,2.83,0.0
20230831:0110,0.0,0.0,0.0,10.96,2.97,0.0
20230831:0210,0.0,0.0,0.0,10.69,3.03,0.0
20230831:0310,0.0,0.0,0.0,10.74,3.24,0.0
20230831:0410,0.0,0.0,0.0,10.81,3.38,0.0
20230831:0510,3.53,13.05,3.62,10.79,3.38,0.0
20230831:0610,103.85,157.1,12.93,11.22,3.31,0.0
20230831:0710,307.29,377.62,22.17,12.32,4.97,0.0
20230831:0810,508.38,611.45,30.88,13.26,3.79,0.0
20230831:0910,598.5,726.85,38.48,14.48,3.86,0.0
20230831:1010,409.49,498.07,44.18,15.57,4.21,0.0
20230831:1110,299.19,369.08,47.07,16.51,4.48,0.0
20230831:1210,66.03,96.11,46.52,17.44,4.55,0.0
20230831:1310,584.98,719.28,42.67,17.75,4.55,0.0
20230831:1410,441.32,540.02,36.28,17.83,4.48,0.0
20230831:1510,33.81,56.37,28.26,17.74,4.14,0.0
20230831:1610,47.06,73.01,19.33,17.47,3.45,0.0
20230831:1710,19.88,37.89,10.02,16.72,2.48,0.0
20230831:1810,0.0,0.0,0.0,15.55,2.07,0.0
20230831:1910,0.0,0.0,0.0,14.6,1.93,0.0
20230831:2010,0.0,0.0,0.0,13.99,1.86,0.0
20230831:2110,0.0,0.0,0.0,13.51,2.0,0.0
20230831:2210,0.0,0.0,0.0,13.3,1.93,0.0
20230831:2310,0.0,0.0,0.0,12.95,1.93,0.0
20230901:0010,0.0,0.0,0.0,12.6,2.0,0.0
20230901:0110,0.0,0.0,0.0,12.51,1.93,0.0
20230901:0210,0.0,0.0,0.0,12.49,1.93,0.0
20230901:0310,0.0,0.0,0.0,12.51,2.0,0.0
20230901:0410,0.0,0.0,0.0,12.43,2.07,0.0
20230901:0510,0.15,6.09,3.39,12.55,2.07,0.0
20230901:0610,33.65,55.5,12.71,13.4,2.0,0.0
20230901:0710,113.58,151.35,21.94,14.31,2.55,0.0
20230901:0810,70.49,100.73,30.63,15.23,2.83,0.0
20230901:0910,39.11,62.84,38.2,16.54,2.97,0.0
20230901:1010,33.91,56.37,43.86,16.96,2.55,0.0
20230901:1110,94.48,130.31,46.72,17.02,2.14,0.0
20230901:1210,116.6,157.11,46.16,17.53,1.66,0.0
20230901:1310,133.5,177.44,42.3,17.15,0.76,0.0
20230901:1410,118.46,159.88,35.92,17.3,0.21,0.0
20230901:1510,317.01,398.91,27.91,17.7,0.97,0.0
20230901:1610,167.88,224.12,18.99,17.88,0.69,0.0
20230901:1710,44.56,76.15,9.69,17.85,0.97,0.0
20230901:1810,0.0,0.0,0.0,17.34,1.03,0.0
20230901:1910,0.0,0.0,0.0,16.99,0.21,0.0
20230901:2010,0.0,0.0,0.0,15.48,0.97,0.0
20230901:2110,0.0,0.0,0.0,14.35,1.72,0.0
20230901:2210,0.0,0.0,0.0,14.23,1.79,0.0
20230901:2310,0.0,0.0,0.0,14.59,1.86,0.0
20230902:0010,0.0,0.0,0.0,14.73,1.93,0.0
20230902:0110,0.0,0.0,0.0,14.67,2.0,0.0
20230902:0210,0.0,0.0,0.0,14.74,2.0,0.0
20230902:0310,0.0,0.0,0.0,14.39,2.0,0.0
20230902:0410,0.0,0.0,0.0,14.22,1.79,0.0
20230902:0510,0.0,3.48,3.16,13.98,1.79,0.0
20230902:0610,35.6,58.3,12.48,14.78,1.52,0.0
20230902:0710,92.24,127.3,21.7,16.06,1.72,0.0
20230902:0810,183.9,236.39,30.37,17.65,2.0,0.0
20230902:0910,449.91,562.51,37.92,18.73,2.0,0.0
20230902:1010,471.22,596.03,43.54,19.52,1.59,0.0
20230902:1110,394.36,500.56,46.37,20.51,1.52,0.0
20230902:1210,231.34,298.96,45.78,20.78,1.17,0.0
20230902:1310,261.13,335.92,41.93,21.3,1.17,0.0
20230902:1410,352.66,449.48,35.57,21.29,1.1,0.0
20230902:1510,220.36,285.2,27.57,21.34,1.38,0.0
20230902:1610,216.47,291.93,18.66,20.83,1.17,0.0
20230902:1710,44.82,80.37,9.36,20.56,1.03,0.0
20230902:1810,0.0,0.0,0.0,19.63,1.38,0.0
20230902:1910,0.0,0.0,0.0,18.14,1.93,0.0
20230902:2010,0.0,0.0,0.0,17.16,1.72,0.0
