Latitude (decimal degrees):	52.497
Longitude (decimal degrees):	13.334
Elevation (m):	44
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230624:2311,0.0,0.0,0.0,19.19,0.41,0.0
20230625:0011,0.0,0.0,0.0,18.71,0.07,0.0
20230625:0111,0.0,0.0,0.0,18.28,0.14,0.0
20230625:0211,0.0,0.0,0.0,18.03,0.34,0.0
20230625:0311,0.0,0.86,2.28,17.91,0.48,0.0
20230625:0411,1550.0,9.47,10.08,17.56,0.76,0.0
20230625:0511,19490.0,37.66,18.65,18.54,0.48,0.0
20230625:0611,75490.0,109.3,27.66,20.19,0.69,0.0
20230625:0711,278590.0,360.78,36.76,21.56,0.55,0.0
20230625:0811,321120.0,415.69,45.52,22.51,0.62,0.0
20230625:0911,496660.0,654.81,53.25,23.28,0.41,0.0
20230625:1011,641270.0,858.37,58.86,24.16,1.1,0.0
20230625:1111,509380.0,666.22,60.89,24.46,1.59,0.0
20230625:1211,365580.0,474.5,58.59,24.76,1.72,0.0
20230625:1311,267260.0,349.7,52.79,24.88,1.45,0.0
20230625:1411,266180.0,348.57,44.96,25.2,1.38,0.0
20230625:1511,298800.0,392.17,36.17,25.32,1.03,0.0
20230625:1611,216480.0,302.94,27.06,25.18,0.76,0.0
20230625:1711,62930.0,120.47,18.07,24.67,0.9,0.0
20230625:1811,27160.0,49.07,9.54,24.11,0.62,0.0
20230625:1911,0.0,0.86,1.8,23.12,1.79,0.0
20230625:2011,0.0,0.0,0.0,21.81,1.93,0.0
20230625:2111,0.0,0.0,0.0,20.73,1.93,0.0
20230625:2211,0.0,0.0,0.0,19.9,1.86,0.0
20230625:2311,0.0,0.0,0.0,19.25,1.86,0.0
20230626:0011,0.0,0.0,0.0,18.53,1.86,0.0
20230626:0111,0.0,0.0,0.0,18.05,1.86,0.0
20230626:0211,0.0,0.0,0.0,17.5,1.86,0.0
20230626:0311,0.0,0.86,2.23,17.04,1.86,0.0
20230626:0411,4750.0,15.49,10.03,17.3,1.66,0.0
20230626:0511,53470.0,82.04,18.6,19.86,1.38,0.0
20230626:0611,238550.0,325.72,27.61,21.84,1.59,0.0
20230626:0711,416260.0,535.48,36.71,23.67,2.28,0.0
20230626:0811,567180.0,734.91,45.47,25.4,2.62,0.0
20230626:0911,674090.0,889.2,53.2,26.61,2.83,0.0
20230626:1011,730690.0,981.44,58.82,27.78,2.76,0.0
20230626:1111,738540.0,996.08,60.86,28.33,2.83,0.0
20230626:1211,700750.0,942.11,58.57,29.09,2.9,0.0
20230626:1311,632810.0,839.79,52.79,29.4,3.17,0.0
20230626:1411,46680.0,75.32,44.97,26.82,3.93,0.0
20230626:1511,24000.0,45.01,36.18,26.01,3.79,0.0
20230626:1611,85260.0,122.9,27.07,24.7,4.76,0.0
20230626:1711,11540.0,26.64,18.08,22.03,4.9,0.0
20230626:1811,31010.0,53.37,9.54,20.54,3.59,0.0
20230626:1911,0.0,0.86,1.8,21.02,3.45,0.0
20230626:2011,0.0,0.0,0.0,20.17,3.1,0.0
20230626:2111,0.0,0.0,0.0,19.54,2.9,0.0
20230626:2211,0.0,0.0,0.0,19.07,3.31,0.0
20230626:2311,0.0,0.0,0.0,18.38,3.93,0.0
20230627:0011,0.0,0.0,0.0,17.49,4.21,0.0
20230627:0111,0.0,0.0,0.0,16.56,4.07,0.0
20230627:0211,0.0,0.0,0.0,15.88,4.07,0.0
20230627:0311,0.0,0.86,2.17,15.38,4.07,0.0
20230627:0411,33940.0,55.95,9.97,15.13,4.14,0.0
20230627:0511,72370.0,131.68,18.54,15.57,4.55,0.0
20230627:0611,241990.0,314.46,27.55,16.26,5.24,0.0
20230627:0711,393320.0,481.47,36.65,16.48,4.97,0.0
20230627:0811,463000.0,565.56,45.41,17.45,5.1,0.0
20230627:0911,407400.0,502.76,53.15,18.73,4.97,0.0
20230627:1011,392860.0,488.36,58.77,19.8,4.9,0.0
20230627:1111,507720.0,632.55,60.83,20.63,5.1,0.0
20230627:1211,722710.0,910.32,58.55,21.37,5.52,0.0
20230627:1311,273800.0,345.13,52.78,20.9,6.07,0.0
20230627:1411,581540.0,721.54,44.97,19.21,4.07,0.0
20230627:1511,124680.0,167.23,36.18,19.59,4.69,0.0
20230627:1611,201610.0,263.74,27.07,17.99,3.72,0.0
20230627:1711,73700.0,127.69,18.08,18.32,3.38,0.0
20230627:1811,31560.0,53.37,9.54,17.16,3.38,0.0
20230627:1911,0.0,1.72,1.79,17.19,2.83,0.0
20230627:2011,0.0,0.0,0.0,16.47,3.24,0.0
20230627:2111,0.0,0.0,0.0,15.89,3.52,0.0
20230627:2211,0.0,0.0,0.0,15.56,3.52,0.0
20230627:2311,0.0,0.0,0.0,15.27,3.52,0.0
20230628:0011,0.0,0.0,0.0,15.05,3.59,0.0
20230628:0111,0.0,0.0,0.0,14.72,3.59,0.0
20230628:0211,0.0,0.0,0.0,14.29,3.66,0.0
20230628:0311,0.0,0.86,2.11,13.88,3.72,0.0
20230628:0411,1600.0,9.47,9.91,13.93,3.79,0.0
20230628:0511,93760.0,133.89,18.48,14.5,3.72,0.0
20230628:0611,240020.0,310.45,27.49,15.66,6.0,0.0
20230628:0711,421060.0,513.18,36.59,16.69,6.07,0.0
20230628:0811,429360.0,524.53,45.35,17.81,5.66,0.0
20230628:0911,628090.0,774.39,53.09,18.43,5.24,0.0
20230628:1011,488500.0,604.33,58.72,19.37,5.1,0.0
20230628:1111,441740.0,548.46,60.79,19.72,4.83,0.0
20230628:1211,572410.0,713.46,58.53,20.21,4.9,0.0
20230628:1311,645210.0,807.13,52.77,20.42,4.69,0.0
20230628:1411,509930.0,633.35,44.96,20.66,4.76,0.0
20230628:1511,364040.0,456.85,36.18,20.72,4.28,0.0
20230628:1611,197170.0,261.37,27.07,20.7,3.86,0.0
20230628:1711,87700.0,130.25,18.08,20.49,3.1,0.0
20230628:1811,29760.0,51.65,9.53,19.96,2.14,0.0
20230628:1911,0.0,1.72,1.78,19.36,1.86,0.0
20230628:2011,0.0,0.0,0.0,17.59,1.93,0.0
20230628:2111,0.0,0.0,0.0,15.98,1.79,0.0
20230628:2211,0.0,0.0,0.0,15.13,1.66,0.0
20230628:2311,0.0,0.0,0.0,14.85,1.45,0.0
20230629:0011,0.0,0.0,0.0,14.55,1.38,0.0
20230629:0111,0.0,0.0,0.0,13.77,1.52,0.0
20230629:0211,0.0,0.0,0.0,13.02,1.59,0.0
20230629:0311,0.0,0.86,2.05,12.63,1.66,0.0
20230629:0411,1200.0,8.61,9.84,13.46,1.24,0.0
20230629:0511,80470.0,115.09,18.41,15.38,0.62,0.0
20230629:0611,213400.0,282.86,27.42,17.71,0.48,0.0
20230629:0711,159960.0,210.92,36.52,19.51,1.1,0.0
20230629:0811,232320.0,299.46,45.28,20.61,1.52,0.0
20230629:0911,202260.0,263.57,53.02,21.59,2.14,0.0
20230629:1011,368120.0,468.4,58.66,21.95,2.55,0.0
20230629:1111,529400.0,677.56,60.74,22.22,2.62,0.0
20230629:1211,396050.0,504.92,58.49,22.35,2.48,0.0
20230629:1311,364300.0,465.84,52.75,22.83,2.28,0.0
20230629:1411,384930.0,492.45,44.95,23.15,2.14,0.0
20230629:1511,378850.0,488.18,36.17,23.35,1.93,0.0
20230629:1611,194270.0,263.26,27.07,23.58,1.79,0.0
20230629:1711,60590.0,92.34,18.07,23.26,1.38,0.0
20230629:1811,21700.0,41.32,9.52,22.57,0.83,0.0
20230629:1911,0.0,0.86,1.76,21.52,1.1,0.0
20230629:2011,0.0,0.0,0.0,20.16,1.24,0.0
20230629:2111,0.0,0.0,0.0,19.49,1.17,0.0
20230629:2211,0.0,0.0,0.0,19.01,1.17,0.0
20230629:2311,0.0,0.0,0.0,18.71,1.03,0.0
20230630:0011,0.0,0.0,0.0,18.22,1.24,0.0
20230630:0111,0.0,0.0,0.0,17.85,1.24,0.0
20230630:0211,0.0,0.0,0.0,17.5,1.1,0.0
20230630:0311,0.0,0.86,1.97,17.38,1.31,0.0
20230630:0411,5250.0,16.36,9.77,17.41,1.24,0.0
20230630:0511,88260.0,128.94,18.34,18.0,1.1,0.0
20230630:0611,70120.0,101.95,27.35,18.7,1.31,0.0
20230630:0711,50920.0,78.99,36.45,20.92,1.79,0.0
20230630:0811,183300.0,240.82,45.21,21.58,1.66,0.0
20230630:0911,186240.0,244.89,52.95,21.87,1.59,0.0
20230630:1011,209670.0,273.78,58.59,22.05,1.66,0.0
20230630:1111,0.0,0.0,0.0,20.78,3.38,0.0
20230630:1211,142210.0,188.29,58.45,19.58,3.86,0.0
20230630:1311,113610.0,154.31,52.73,19.37,3.03,0.0
20230630:1411,132670.0,177.27,44.94,19.59,2.9,0.0
20230630:1511,138090.0,183.92,36.16,19.98,3.17,0.0
20230630:1611,84930.0,120.32,27.05,20.1,2.83,0.0
20230630:1711,79690.0,116.76,18.05,19.95,2.48,0.0
20230630:1811,9450.0,23.24,9.5,19.58,2.0,0.0
20230630:1911,0.0,0.86,1.74,18.93,1.17,0.0
20230630:2011,0.0,0.0,0.0,18.14,1.24,0.0
20230630:2111,0.0,0.0,0.0,17.56,1.38,0.0
20230630:2211,0.0,0.0,0.0,17.34,1.45,0.0
20230630:2311,0.0,0.0,0.0,16.87,1.52,0.0
20230701:0011,0.0,0.0,0.0,16.4,1.59,0.0
20230701:0111,0.0,0.0,0.0,16.07,1.45,0.0
20230701:0211,0.0,0.0,0.0,15.92,1.38,0.0
20230701:0311,0.0,0.86,1.9,15.81,1.45,0.0
20230701:0411,4800.0,15.49,9.69,15.67,1.52,0.0
20230701:0511,85050.0,135.19,18.26,16.58,1.79,0.0
20230701:0611,234220.0,311.87,27.27,17.87,2.14,0.0
20230701:0711,417710.0,525.12,36.37,19.04,2.34,0.0
20230701:0811,548370.0,689.82,45.13,20.61,3.03,0.0
20230701:0911,689110.0,875.99,52.87,21.51,3.79,0.0
20230701:1011,673540.0,856.39,58.51,22.38,4.48,0.0
20230701:1111,435950.0,549.29,60.62,22.82,4.83,0.0
20230701:1211,601760.0,761.66,58.41,23.71,5.38,0.0
20230701:1311,279050.0,357.59,52.69,24.34,5.31,0.0
20230701:1411,71480.0,105.63,44.91,24.16,4.14,0.0
20230701:1511,82000.0,118.49,36.14,23.66,3.24,0.0
20230701:1611,86470.0,123.82,27.04,23.08,2.76,0.0
20230701:1711,54440.0,83.84,18.03,22.02,2.97,0.0
20230701:1811,31670.0,54.23,9.48,20.46,2.97,0.0
20230701:1911,0.0,0.86,1.71,18.5,2.97,0.0
20230701:2011,0.0,0.0,0.0,18.02,3.17,0.0
20230701:2111,0.0,0.0,0.0,17.73,3.38,0.0
20230701:2211,0.0,0.0,0.0,17.51,3.52,0.0
20230701:2311,0.0,0.0,0.0,17.35,3.66,0.0
20230702:0011,0.0,0.0,0.0,17.32,3.59,0.0
20230702:0111,0.0,0.0,0.0,17.1,3.45,0.0
20230702:0211,0.0,0.0,0.0,16.93,3.79,0.0
20230702:0311,0.0,0.86,1.82,16.68,3.79,0.0
20230702:0411,1170.0,8.61,9.61,16.45,4.0,0.0
20230702:0511,91730.0,135.15,18.18,16.57,3.72,0.0
20230702:0611,200890.0,260.5,27.19,16.98,4.41,0.0
20230702:0711,222750.0,280.85,36.29,17.69,4.97,0.0
20230702:0811,108370.0,146.96,45.05,18.31,5.1,0.0
20230702:0911,236370.0,298.51,52.79,18.95,5.24,0.0
20230702:1011,685070.0,852.96,58.44,19.69,5.59,0.0
20230702:1111,411560.0,511.23,60.55,20.88,6.28,0.0
20230702:1211,762220.0,954.37,58.35,21.23,6.55,0.0
20230702:1311,577900.0,716.74,52.66,21.44,6.48,0.0
20230702:1411,409760.0,508.63,44.88,21.84,6.76,0.0
20230702:1511,385240.0,481.28,36.12,21.63,6.28,0.0
20230702:1611,240650.0,324.55,27.01,21.09,5.72,0.0
20230702:1711,69310.0,126.03,18.01,20.4,4.83,0.0
20230702:1811,31800.0,54.23,9.45,19.88,4.55,0.0
20230702:1911,0.0,0.86,1.67,18.79,3.66,0.0
20230702:2011,0.0,0.0,0.0,17.93,3.31,0.0
20230702:2111,0.0,0.0,0.0,17.36,3.1,0.0
20230702:2211,0.0,0.0,0.0,16.84,2.83,0.0
20230702:2311,0.0,0.0,0.0,16.17,2.69,0.0
20230703:0011,0.0,0.0,0.0,15.58,2.55,0.0
20230703:0111,0.0,0.0,0.0,15.19,2.48,0.0
20230703:0211,0.0,0.0,0.0,15.03,2.55,0.0
20230703:0311,0.0,0.86,1.73,14.95,2.55,0.0
20230703:0411,1180.0,8.61,9.52,15.51,2.62,0.0
20230703:0511,63650.0,93.29,18.09,16.31,2.55,0.0
20230703:0611,140390.0,185.52,27.1,17.14,2.83,0.0
20230703:0711,225700.0,284.77,36.21,18.18,5.24,0.0
20230703:0811,343120.0,423.81,44.96,18.72,5.52,0.0
20230703:0911,709540.0,881.36,52.7,19.52,5.52,0.0
20230703:1011,233360.0,296.55,58.35,20.31,5.79,0.0
20230703:1111,208860.0,267.62,60.47,20.5,5.93,0.0
20230703:1211,240380.0,305.51,58.29,20.81,5.86,0.0
20230703:1311,408220.0,506.82,52.61,20.69,5.72,0.0
20230703:1411,359250.0,447.17,44.85,20.88,5.72,0.0
20230703:1511,160830.0,210.92,36.09,20.78,5.38,0.0
20230703:1611,144540.0,192.87,26.98,20.37,4.34,0.0
20230703:1711,88340.0,131.15,17.98,20.12,3.72,0.0
20230703:1811,32440.0,55.09,9.41,19.81,3.1,0.0
20230703:1911,0.0,0.86,1.63,18.82,2.76,0.0
20230703:2011,0.0,0.0,0.0,17.79,2.28,0.0
20230703:2111,0.0,0.0,0.0,16.77,2.21,0.0
20230703:2211,0.0,0.0,0.0,15.84,2.14,0.0
20230703:2311,0.0,0.0,0.0,15.22,2.28,0.0
20230704:0011,0.0,0.0,0.0,15.01,2.48,0.0
20230704:0111,0.0,0.0,0.0,14.94,2.9,0.0
20230704:0211,0.0,0.0,0.0,15.16,3.17,0.0
20230704:0311,0.0,0.86,1.64,15.31,3.59,0.0
20230704:0411,31130.0,52.51,9.43,15.75,3.93,0.0
20230704:0511,47650.0,73.48,18.0,16.7,3.86,0.0
20230704:0611,236690.0,312.75,27.01,17.8,4.55,0.0
20230704:0711,399800.0,493.6,36.12,18.87,5.66,0.0
20230704:0811,513090.0,631.26,44.87,19.57,5.52,0.0
20230704:0911,537310.0,664.82,52.61,20.28,5.66,0.0
20230704:1011,719100.0,898.85,58.26,20.76,6.07,0.0
20230704:1111,364850.0,455.12,60.39,21.02,6.07,0.0
20230704:1211,538980.0,670.88,58.23,21.37,5.93,0.0
20230704:1311,697570.0,871.6,52.56,21.85,6.21,0.0
20230704:1411,556540.0,692.02,44.81,21.82,5.59,0.0
20230704:1511,325780.0,410.81,36.05,21.96,5.17,0.0
20230704:1611,157290.0,210.07,26.95,21.78,4.55,0.0
20230704:1711,75330.0,129.57,17.94,21.44,3.72,0.0
20230704:1811,30310.0,52.51,9.37,20.68,2.34,0.0
20230704:1911,0.0,2.58,1.58,19.4,2.14,0.0
20230704:2011,0.0,0.0,0.0,17.57,1.38,0.0
20230704:2111,0.0,0.0,0.0,16.33,1.31,0.0
20230704:2211,0.0,0.0,0.0,14.51,1.86,0.0
20230704:2311,0.0,0.0,0.0,13.71,2.07,0.0
20230705:0011,0.0,0.0,0.0,13.39,2.28,0.0
20230705:0111,0.0,0.0,0.0,13.28,2.48,0.0
20230705:0211,0.0,0.0,0.0,13.33,2.62,0.0
20230705:0311,0.0,0.86,1.54,13.66,2.83,0.0
20230705:0411,6390.0,18.08,9.34,14.8,3.17,0.0
20230705:0511,62290.0,91.45,17.91,16.05,3.79,0.0
20230705:0611,68640.0,99.2,26.92,17.14,3.72,0.0
20230705:0711,0.0,0.0,0.0,19.51,3.59,0.0
20230705:0811,103410.0,142.37,44.77,20.05,3.79,0.0
20230705:0911,150030.0,198.39,52.51,20.56,4.0,0.0
20230705:1011,354560.0,446.53,58.16,21.39,4.07,0.0
20230705:1111,377350.0,475.64,60.3,22.41,4.76,0.0
20230705:1211,341750.0,431.5,58.15,22.93,5.59,0.0
20230705:1311,276120.0,352.23,52.5,23.45,5.72,0.0
20230705:1411,370750.0,467.56,44.76,23.93,5.72,0.0
20230705:1511,388010.0,490.98,36.01,23.94,5.66,0.0
20230705:1611,223770.0,301.81,26.91,23.34,5.72,0.0
20230705:1711,65050.0,123.57,17.9,22.19,5.24,0.0
20230705:1811,24450.0,44.76,9.32,21.17,4.34,0.0
20230705:1911,0.0,1.72,1.53,19.92,3.45,0.0
20230705:2011,0.0,0.0,0.0,18.74,3.03,0.0
20230705:2111,0.0,0.0,0.0,17.68,3.03,0.0
20230705:2211,0.0,0.0,0.0,16.88,3.17,0.0
20230705:2311,0.0,0.0,0.0,16.17,3.1,0.0
20230706:0011,0.0,0.0,0.0,15.49,2.9,0.0
20230706:0111,0.0,0.0,0.0,14.8,2.69,0.0
20230706:0211,0.0,0.0,0.0,14.09,2.48,0.0
20230706:0311,0.0,0.86,1.44,13.28,2.21,0.0
20230706:0411,30840.0,51.65,9.23,13.05,1.93,0.0
20230706:0511,79700.0,130.93,17.81,15.03,1.72,0.0
20230706:0611,245740.0,327.82,26.82,16.57,2.34,0.0
20230706:0711,433250.0,539.37,35.92,17.88,3.03,0.0
20230706:0811,559890.0,699.17,44.67,18.89,3.03,0.0
20230706:0911,515690.0,647.09,52.41,19.8,3.1,0.0
20230706:1011,238200.0,304.63,58.06,20.7,3.52,0.0
20230706:1111,502450.0,633.28,60.2,21.19,3.66,0.0
20230706:1211,331550.0,419.74,58.07,21.89,3.86,0.0
20230706:1311,425320.0,537.28,52.44,22.1,3.45,0.0
20230706:1411,489190.0,618.52,44.71,21.93,3.03,0.0
20230706:1511,299740.0,382.45,35.96,21.6,2.55,0.0
20230706:1611,185560.0,248.16,26.86,21.73,2.14,0.0
20230706:1711,62710.0,123.73,17.85,21.56,1.59,0.0
20230706:1811,25050.0,45.62,9.27,21.03,0.9,0.0
20230706:1911,0.0,4.3,1.47,19.46,1.17,0.0
20230706:2011,0.0,0.0,0.0,18.13,1.17,0.0
20230706:2111,0.0,0.0,0.0,17.32,1.17,0.0
20230706:2211,0.0,0.0,0.0,17.5,0.97,0.0
20230706:2311,0.0,0.0,0.0,16.6,1.03,0.0
20230707:0011,0.0,0.0,0.0,15.2,1.17,0.0
20230707:0111,0.0,0.0,0.0,14.11,1.31,0.0
20230707:0211,0.0,0.0,0.0,13.54,1.38,0.0
20230707:0311,0.0,0.0,0.0,13.55,1.31,0.0
20230707:0411,25350.0,44.76,9.13,13.9,1.17,0.0
20230707:0511,63270.0,122.19,17.71,16.08,0.48,0.0
20230707:0611,243080.0,332.27,26.72,18.84,0.55,0.0
20230707:0711,426020.0,546.33,35.82,20.69,1.24,0.0
20230707:0811,573970.0,743.88,44.57,22.61,1.59,0.0
20230707:0911,673980.0,899.63,52.3,23.69,1.24,0.0
20230707:1011,724080.0,990.21,57.95,24.55,0.97,0.0
20230707:1111,748090.0,1030.3,60.1,25.3,1.1,0.0
20230707:1211,727390.0,996.54,57.99,25.93,1.24,0.0
20230707:1311,664390.0,899.98,52.37,26.33,1.17,0.0
20230707:1411,561290.0,746.53,44.65,26.69,1.24,0.0
20230707:1511,413210.0,546.2,35.91,26.86,1.24,0.0
20230707:1611,233920.0,330.13,26.81,26.71,1.03,0.0
20230707:1711,63170.0,124.15,17.79,26.4,0.62,0.0
20230707:1811,24470.0,45.62,9.21,25.35,0.48,0.0
20230707:1911,0.0,3.44,1.4,23.64,1.86,0.0
20230707:2011,0.0,0.0,0.0,21.32,2.14,0.0
20230707:2111,0.0,0.0,0.0,19.43,2.07,0.0
20230707:2211,0.0,0.0,0.0,17.92,2.07,0.0
20230707:2311,0.0,0.0,0.0,16.78,2.07,0.0
20230708:0011,0.0,0.0,0.0,15.89,2.14,0.0
20230708:0111,0.0,0.0,0.0,15.16,2.14,0.0
20230708:0211,0.0,0.0,0.0,14.62,2.0,0.0
20230708:0311,0.0,0.0,0.0,14.22,1.86,0.0
20230708:0411,26630.0,46.48,9.02,14.26,1.66,0.0
20230708:0511,63590.0,121.72,17.6,16.62,1.24,0.0
20230708:0611,241840.0,330.81,26.61,20.16,1.38,0.0
20230708:0711,421310.0,543.37,35.71,22.59,1.59,0.0
20230708:0811,565020.0,739.34,44.46,24.97,1.72,0.0
20230708:0911,667690.0,893.55,52.19,27.12,2.07,0.0
20230708:1011,721840.0,988.9,57.83,28.25,1.79,0.0
20230708:1111,734630.0,1023.86,59.99,28.95,1.38,0.0
20230708:1211,718510.0,1001.51,57.89,29.43,1.31,0.0
20230708:1311,649710.0,890.39,52.29,29.82,1.45,0.0
20230708:1411,546780.0,734.51,44.59,29.87,1.59,0.0
20230708:1511,408820.0,546.37,35.85,29.8,1.59,0.0
20230708:1611,227100.0,321.98,26.75,29.49,1.86,0.0
20230708:1711,63270.0,124.91,17.73,28.81,2.55,0.0
20230708:1811,24880.0,46.48,9.14,27.32,2.76,0.0
20230708:1911,0.0,0.0,0.0,25.59,3.24,0.0
20230708:2011,0.0,0.0,0.0,23.72,3.38,0.0
20230708:2111,0.0,0.0,0.0,22.27,3.1,0.0
20230708:2211,0.0,0.0,0.0,21.09,2.76,0.0
20230708:2311,0.0,0.0,0.0,20.05,2.55,0.0
20230709:0011,0.0,0.0,0.0,19.1,2.41,0.0
20230709:0111,0.0,0.0,0.0,18.24,2.34,0.0
20230709:0211,0.0,0.0,0.0,17.4,2.21,0.0
20230709:0311,0.0,0.0,0.0,16.6,2.07,0.0
20230709:0411,29630.0,50.79,8.91,16.48,1.86,0.0
20230709:0511,74650.0,126.55,17.49,18.67,1.59,0.0
20230709:0611,227550.0,310.89,26.5,21.28,1.66,0.0
20230709:0711,401290.0,519.61,35.6,23.75,1.66,0.0
20230709:0811,545510.0,719.53,44.35,26.19,1.45,0.0
20230709:0911,644980.0,873.75,52.07,28.5,1.59,0.0
20230709:1011,694990.0,961.8,57.71,29.91,1.52,0.0
20230709:1111,715590.0,1003.1,59.88,30.67,1.38,0.0
20230709:1211,699710.0,981.18,57.79,31.19,1.31,0.0
20230709:1311,637940.0,881.49,52.21,31.46,1.38,0.0
20230709:1411,529710.0,718.2,44.51,31.66,1.45,0.0
20230709:1511,383980.0,518.23,35.78,31.6,1.38,0.0
20230709:1611,189480.0,266.96,26.69,31.29,1.59,0.0
20230709:1711,80450.0,132.03,17.66,30.66,2.41,0.0
20230709:1811,28360.0,51.65,9.07,29.19,2.76,0.0
20230709:1911,0.0,0.0,0.0,27.28,2.97,0.0
20230709:2011,0.0,0.0,0.0,25.67,3.1,0.0
20230709:2111,0.0,0.0,0.0,24.54,2.97,0.0
20230709:2211,0.0,0.0,0.0,23.66,2.62,0.0
20230709:2311,0.0,0.0,0.0,22.85,2.41,0.0
20230710:0011,0.0,0.0,0.0,22.25,2.34,0.0
20230710:0111,0.0,0.0,0.0,21.67,2.34,0.0
20230710:0211,0.0,0.0,0.0,21.11,2.28,0.0
20230710:0311,0.0,0.0,0.0,20.59,2.07,0.0
20230710:0411,16990.0,34.43,8.79,20.64,2.07,0.0
20230710:0511,15990.0,33.07,17.37,21.2,2.34,0.0
20230710:0611,15280.0,32.15,26.39,22.06,3.03,0.0
20230710:0711,245740.0,323.18,35.49,25.42,1.59,0.0
20230710:0811,517190.0,678.47,44.23,26.61,1.79,0.0
20230710:0911,612410.0,823.93,51.95,27.7,1.45,0.0
20230710:1011,685640.0,936.61,57.58,28.01,1.52,0.0
20230710:1111,635020.0,857.15,59.75,28.0,1.79,0.0
20230710:1211,718740.0,943.63,57.69,26.44,3.79,0.0
20230710:1311,167320.0,222.27,52.12,23.86,4.07,0.0
20230710:1411,352950.0,447.88,44.44,24.2,4.69,0.0
20230710:1511,362120.0,462.01,35.71,24.88,4.9,0.0
20230710:1611,194760.0,263.34,26.62,25.07,4.76,0.0
20230710:1711,72020.0,108.13,17.59,24.42,4.14,0.0
20230710:1811,28580.0,50.79,8.99,23.69,3.79,0.0
20230710:1911,0.0,0.0,0.0,23.2,2.83,0.0
20230710:2011,0.0,0.0,0.0,22.07,2.28,0.0
20230710:2111,0.0,0.0,0.0,21.03,2.07,0.0
20230710:2211,0.0,0.0,0.0,20.06,1.93,0.0
20230710:2311,0.0,0.0,0.0,18.87,1.72,0.0
20230711:0011,0.0,0.0,0.0,17.94,1.52,0.0
20230711:0111,0.0,0.0,0.0,17.67,1.24,0.0
20230711:0211,0.0,0.0,0.0,17.94,0.97,0.0
20230711:0311,0.0,0.0,0.0,18.06,0.83,0.0
20230711:0411,26770.0,47.34,8.67,17.76,0.41,0.0
20230711:0511,63350.0,118.22,17.25,18.2,0.14,0.0
20230711:0611,227140.0,312.75,26.27,20.86,0.83,0.0
20230711:0711,394870.0,507.72,35.37,22.51,1.72,0.0
20230711:0811,547840.0,710.79,44.11,24.03,1.79,0.0
20230711:0911,648270.0,860.83,51.82,25.31,1.72,0.0
20230711:1011,699700.0,941.56,57.45,26.35,1.93,0.0
20230711:1111,742010.0,1006.73,59.62,27.31,2.21,0.0
20230711:1211,723140.0,978.47,57.57,28.02,2.34,0.0
20230711:1311,647950.0,870.12,52.02,29.17,2.34,0.0
20230711:1411,520170.0,690.94,44.35,30.04,2.28,0.0
20230711:1511,349090.0,463.82,35.64,30.2,2.28,0.0
20230711:1611,225130.0,320.55,26.54,30.27,2.41,0.0
20230711:1711,65190.0,124.25,17.51,29.96,2.48,0.0
20230711:1811,25930.0,48.21,8.91,28.71,2.69,0.0
20230711:1911,0.0,0.0,0.0,26.61,2.97,0.0
20230711:2011,0.0,0.0,0.0,25.38,3.24,0.0
20230711:2111,0.0,0.0,0.0,24.64,3.66,0.0
20230711:2211,0.0,0.0,0.0,24.25,4.0,0.0
20230711:2311,0.0,0.0,0.0,23.8,4.07,0.0
20230712:0011,0.0,0.0,0.0,23.4,3.93,0.0
20230712:0111,0.0,0.0,0.0,23.02,3.72,0.0
20230712:0211,0.0,0.0,0.0,22.75,3.59,0.0
20230712:0311,0.0,0.0,0.0,22.61,3.31,0.0
20230712:0411,730.0,7.75,8.54,22.9,3.38,0.0
20230712:0511,63790.0,96.7,17.13,23.68,4.48,0.0
20230712:0611,73850.0,108.38,26.15,23.67,3.72,0.0
20230712:0711,141260.0,191.44,35.25,25.43,5.79,0.0
20230712:0811,543060.0,683.08,43.98,24.41,5.66,0.0
20230712:0911,672620.0,862.53,51.69,25.25,4.76,0.0
20230712:1011,526210.0,671.94,57.31,26.27,5.52,0.0
20230712:1111,676370.0,872.58,59.49,26.87,5.72,0.0
20230712:1211,539190.0,692.25,57.45,27.11,5.38,0.0
20230712:1311,494220.0,632.85,51.92,27.05,5.24,0.0
20230712:1411,525520.0,673.31,44.27,27.18,4.83,0.0
20230712:1511,409910.0,528.77,35.55,27.3,4.69,0.0
20230712:1611,224950.0,311.21,26.46,26.73,4.48,0.0
20230712:1711,65510.0,123.14,17.43,26.14,4.14,0.0
20230712:1811,23920.0,44.76,8.82,25.24,3.45,0.0
20230712:1911,0.0,0.0,0.0,23.77,2.55,0.0
20230712:2011,0.0,0.0,0.0,22.55,2.21,0.0
20230712:2111,0.0,0.0,0.0,21.23,2.21,0.0
20230712:2211,0.0,0.0,0.0,19.99,2.0,0.0
20230712:2311,0.0,0.0,0.0,19.12,1.79,0.0
20230713:0011,0.0,0.0,0.0,18.12,1.52,0.0
20230713:0111,0.0,0.0,0.0,18.51,1.03,0.0
20230713:0211,0.0,0.0,0.0,17.85,1.17,0.0
20230713:0311,0.0,0.0,0.0,17.33,1.24,0.0
